# Source     : all
# Name       : sampledSurface
# Cells      : 559600
# Volume     : 4.859558e-09
# Scale factor: 1.000000e+00
# Time       	volIntegrateU
0.03017      	4.859527e-09 -3.520398e-10 -1.607291e-18
0.03018      	4.859482e-09 -3.576927e-10 -1.573773e-18
0.03019      	4.859453e-09 -3.625669e-10 -1.541154e-18
0.0302       	4.859446e-09 -3.666536e-10 -1.508080e-18
0.03021      	4.859458e-09 -3.699413e-10 -1.476239e-18
0.03022      	4.859490e-09 -3.724294e-10 -1.444030e-18
0.03023      	4.859543e-09 -3.741060e-10 -1.412042e-18
0.03024      	4.859614e-09 -3.749700e-10 -1.381398e-18
0.03025      	4.859701e-09 -3.750220e-10 -1.350541e-18
0.03026      	4.859803e-09 -3.742611e-10 -1.320536e-18
0.03027      	4.859922e-09 -3.726908e-10 -1.290904e-18
0.03028      	4.860056e-09 -3.703120e-10 -1.261891e-18
0.03029      	4.860207e-09 -3.671361e-10 -1.233318e-18
0.0303       	4.860368e-09 -3.631733e-10 -1.204611e-18
0.03031      	4.860542e-09 -3.584319e-10 -1.178107e-18
0.03032      	4.860727e-09 -3.529270e-10 -1.151491e-18
0.03033      	4.860921e-09 -3.466685e-10 -1.125657e-18
0.03034      	4.861120e-09 -3.396737e-10 -1.100909e-18
0.03035      	4.861325e-09 -3.319586e-10 -1.076623e-18
0.03036      	4.861533e-09 -3.235469e-10 -1.052873e-18
0.03037      	4.861745e-09 -3.144575e-10 -1.029765e-18
0.03038      	4.861951e-09 -3.047153e-10 -9.997753e-19
0.03039      	4.862155e-09 -2.943390e-10 -9.864878e-19
0.0304       	4.862354e-09 -2.833497e-10 -9.730808e-19
0.03041      	4.862545e-09 -2.717812e-10 -9.503294e-19
0.03042      	4.862730e-09 -2.596553e-10 -9.325121e-19
0.03043      	4.862900e-09 -2.469924e-10 -9.164063e-19
0.03044      	4.863057e-09 -2.338293e-10 -9.016879e-19
0.03045      	4.863202e-09 -2.201985e-10 -8.720359e-19
0.03046      	4.863328e-09 -2.061177e-10 -8.720763e-19
0.03047      	4.863433e-09 -1.916259e-10 -8.650116e-19
0.03048      	4.863518e-09 -1.767462e-10 -8.564662e-19
0.03049      	4.863582e-09 -1.615114e-10 -8.470687e-19
0.0305       	4.863629e-09 -1.459540e-10 -8.403510e-19
0.03051      	4.863648e-09 -1.301062e-10 -8.326706e-19
0.03052      	4.863645e-09 -1.139993e-10 -8.274278e-19
0.03053      	4.863619e-09 -9.765990e-11 -8.224022e-19
0.03054      	4.863571e-09 -8.113033e-11 -8.175214e-19
0.03055      	4.863503e-09 -6.443850e-11 -8.142194e-19
0.03056      	4.863410e-09 -4.761435e-11 -8.129533e-19
0.03057      	4.863294e-09 -3.068789e-11 -8.133669e-19
0.03058      	4.863159e-09 -1.369453e-11 -8.133519e-19
0.03059      	4.863005e-09 3.330232e-12 -8.142620e-19
0.0306       	4.862833e-09 2.034527e-11 -8.153785e-19
0.03061      	4.862648e-09 3.732484e-11 -8.162704e-19
0.03062      	4.862445e-09 5.423974e-11 -8.178034e-19
0.03063      	4.862230e-09 7.105537e-11 -8.190037e-19
0.03064      	4.862005e-09 8.772258e-11 -8.210657e-19
0.03065      	4.861771e-09 1.042189e-10 -8.230672e-19
0.03066      	4.861530e-09 1.205093e-10 -8.249282e-19
0.03067      	4.861285e-09 1.365656e-10 -8.266388e-19
0.03068      	4.861042e-09 1.523430e-10 -8.280068e-19
0.03069      	4.860799e-09 1.678135e-10 -8.294254e-19
0.0307       	4.860552e-09 1.829507e-10 -8.306868e-19
0.03071      	4.860301e-09 1.977153e-10 -8.310776e-19
0.03072      	4.860053e-09 2.120744e-10 -8.317943e-19
0.03073      	4.859815e-09 2.259941e-10 -8.316101e-19
0.03074      	4.859589e-09 2.394430e-10 -8.313740e-19
0.03075      	4.859373e-09 2.523841e-10 -8.307423e-19
0.03076      	4.859167e-09 2.647980e-10 -8.296461e-19
0.03077      	4.858976e-09 2.766532e-10 -8.279903e-19
0.03078      	4.858795e-09 2.879198e-10 -8.262883e-19
0.03079      	4.858630e-09 2.985677e-10 -8.241111e-19
0.0308       	4.858484e-09 3.085733e-10 -8.216623e-19
0.03081      	4.858349e-09 3.179232e-10 -8.188904e-19
0.03082      	4.858227e-09 3.265789e-10 -8.158550e-19
0.03083      	4.858125e-09 3.345248e-10 -8.121786e-19
0.03084      	4.858045e-09 3.417490e-10 -8.080856e-19
0.03085      	4.857983e-09 3.482290e-10 -8.040447e-19
0.03086      	4.857942e-09 3.539525e-10 -7.996369e-19
0.03087      	4.857917e-09 3.589029e-10 -7.949960e-19
0.03088      	4.857913e-09 3.630707e-10 -7.902819e-19
0.03089      	4.857929e-09 3.664413e-10 -7.856633e-19
0.0309       	4.857965e-09 3.690155e-10 -7.807377e-19
0.03091      	4.858023e-09 3.707842e-10 -7.756932e-19
0.03092      	4.858101e-09 3.717448e-10 -7.706588e-19
0.03093      	4.858194e-09 3.718961e-10 -7.657675e-19
0.03094      	4.858303e-09 3.712379e-10 -7.610026e-19
0.03095      	4.858430e-09 3.697732e-10 -7.560662e-19
0.03096      	4.858574e-09 3.675060e-10 -7.509579e-19
0.03097      	4.858734e-09 3.644396e-10 -7.460433e-19
0.03098      	4.858907e-09 3.605929e-10 -7.407748e-19
0.03099      	4.859093e-09 3.559683e-10 -7.358785e-19
0.031        	4.859291e-09 3.505798e-10 -7.308306e-19
0.03101      	4.859499e-09 3.444430e-10 -7.256937e-19
0.03102      	4.859716e-09 3.375724e-10 -7.204177e-19
0.03103      	4.859938e-09 3.299824e-10 -7.146342e-19
0.03104      	4.860167e-09 3.217019e-10 -7.094954e-19
0.03105      	4.860400e-09 3.127430e-10 -7.033170e-19
0.03106      	4.860628e-09 3.031273e-10 -6.975052e-19
0.03107      	4.860854e-09 2.928742e-10 -6.910147e-19
0.03108      	4.861076e-09 2.820142e-10 -6.868236e-19
0.03109      	4.861292e-09 2.705729e-10 -6.815964e-19
0.0311       	4.861501e-09 2.585739e-10 -6.737246e-19
0.03111      	4.861701e-09 2.460392e-10 -6.714030e-19
0.03112      	4.861885e-09 2.329975e-10 -6.681076e-19
0.03113      	4.862055e-09 2.194860e-10 -6.741622e-19
0.03114      	4.862213e-09 2.055302e-10 -6.494891e-19
0.03115      	4.862349e-09 1.911631e-10 -6.468829e-19
0.03116      	4.862461e-09 1.764007e-10 -6.414774e-19
0.03117      	4.862554e-09 1.612821e-10 -6.400590e-19
0.03118      	4.862627e-09 1.458355e-10 -6.297002e-19
0.03119      	4.862680e-09 1.301028e-10 -6.263411e-19
0.0312       	4.862707e-09 1.141061e-10 -6.227400e-19
0.03121      	4.862709e-09 9.787499e-11 -6.137201e-19
0.03122      	4.862690e-09 8.144545e-11 -5.945083e-19
0.03123      	4.862650e-09 6.485306e-11 -5.923506e-19
0.03124      	4.862587e-09 4.812270e-11 -5.859689e-19
0.03125      	4.862503e-09 3.129177e-11 -5.761926e-19
0.03126      	4.862398e-09 1.438554e-11 -5.656352e-19
0.03127      	4.862273e-09 -2.548382e-12 -5.552085e-19
0.03128      	4.862128e-09 -1.948733e-11 -5.424358e-19
0.03129      	4.861969e-09 -3.639227e-11 -5.283268e-19
0.0313       	4.861793e-09 -5.323669e-11 -5.137033e-19
0.03131      	4.861604e-09 -6.998339e-11 -4.979984e-19
0.03132      	4.861408e-09 -8.659036e-11 -4.818925e-19
0.03133      	4.861203e-09 -1.030310e-10 -4.648698e-19
0.03134      	4.860993e-09 -1.192633e-10 -4.461595e-19
0.03135      	4.860772e-09 -1.352761e-10 -4.256043e-19
0.03136      	4.860550e-09 -1.510237e-10 -4.049048e-19
0.03137      	4.860333e-09 -1.664588e-10 -3.832519e-19
0.03138      	4.860109e-09 -1.815771e-10 -3.607864e-19
0.03139      	4.859885e-09 -1.963204e-10 -3.373963e-19
0.0314       	4.859664e-09 -2.106695e-10 -3.130629e-19
0.03141      	4.859451e-09 -2.245847e-10 -2.885721e-19
0.03142      	4.859251e-09 -2.380368e-10 -2.632557e-19
0.03143      	4.859062e-09 -2.509865e-10 -2.370660e-19
0.03144      	4.858884e-09 -2.634104e-10 -2.104942e-19
0.03145      	4.858717e-09 -2.752901e-10 -1.837701e-19
0.03146      	4.858563e-09 -2.865859e-10 -1.560360e-19
0.03147      	4.858423e-09 -2.972684e-10 -1.281198e-19
0.03148      	4.858302e-09 -3.073124e-10 -1.004752e-19
0.03149      	4.858192e-09 -3.167098e-10 -7.241350e-20
0.0315       	4.858096e-09 -3.254184e-10 -4.396771e-20
0.03151      	4.858019e-09 -3.334239e-10 -1.556203e-20
0.03152      	4.857961e-09 -3.407087e-10 1.284001e-20
0.03153      	4.857924e-09 -3.472607e-10 4.149329e-20
0.03154      	4.857907e-09 -3.530632e-10 6.924269e-20
0.03155      	4.857906e-09 -3.580956e-10 9.738780e-20
0.03156      	4.857924e-09 -3.623496e-10 1.251254e-19
0.03157      	4.857962e-09 -3.658125e-10 1.526805e-19
0.03158      	4.858021e-09 -3.684863e-10 1.796116e-19
0.03159      	4.858099e-09 -3.703572e-10 2.064305e-19
0.0316       	4.858197e-09 -3.714215e-10 2.321813e-19
0.03161      	4.858310e-09 -3.716840e-10 2.578876e-19
0.03162      	4.858438e-09 -3.711389e-10 2.829175e-19
0.03163      	4.858582e-09 -3.697895e-10 3.074657e-19
0.03164      	4.858743e-09 -3.676377e-10 3.312957e-19
0.03165      	4.858918e-09 -3.646896e-10 3.546459e-19
0.03166      	4.859106e-09 -3.609626e-10 3.775160e-19
0.03167      	4.859305e-09 -3.564587e-10 3.993237e-19
0.03168      	4.859516e-09 -3.511933e-10 4.207214e-19
0.03169      	4.859736e-09 -3.451795e-10 4.410680e-19
0.0317       	4.859963e-09 -3.384292e-10 4.605649e-19
0.03171      	4.860193e-09 -3.309588e-10 4.793752e-19
0.03172      	4.860427e-09 -3.227916e-10 4.973563e-19
0.03173      	4.860667e-09 -3.139482e-10 5.148332e-19
0.03174      	4.860902e-09 -3.044529e-10 5.336499e-19
0.03175      	4.861132e-09 -2.943176e-10 5.482801e-19
0.03176      	4.861358e-09 -2.835663e-10 5.490051e-19
0.03177      	4.861577e-09 -2.722328e-10 5.777739e-19
0.03178      	4.861789e-09 -2.603428e-10 5.846440e-19
0.03179      	4.861989e-09 -2.479148e-10 5.933112e-19
0.0318       	4.862174e-09 -2.349769e-10 6.039542e-19
0.03181      	4.862346e-09 -2.215673e-10 6.207833e-19
0.03182      	4.862503e-09 -2.077038e-10 6.204262e-19
0.03183      	4.862638e-09 -1.934205e-10 6.239033e-19
0.03184      	4.862752e-09 -1.787464e-10 6.272427e-19
0.03185      	4.862846e-09 -1.637136e-10 6.288114e-19
0.03186      	4.862922e-09 -1.483462e-10 6.291963e-19
0.03187      	4.862972e-09 -1.326880e-10 6.298799e-19
0.03188      	4.862998e-09 -1.167605e-10 6.293883e-19
0.03189      	4.863000e-09 -1.005956e-10 6.281762e-19
0.0319       	4.862981e-09 -8.422991e-11 6.292255e-19
0.03191      	4.862941e-09 -6.769774e-11 6.236063e-19
0.03192      	4.862878e-09 -5.102363e-11 6.211399e-19
0.03193      	4.862791e-09 -3.423925e-11 6.130747e-19
0.03194      	4.862683e-09 -1.737945e-11 6.071799e-19
0.03195      	4.862556e-09 -4.827697e-13 5.999711e-19
0.03196      	4.862410e-09 1.642083e-11 5.936397e-19
0.03197      	4.862249e-09 3.329562e-11 5.859557e-19
0.03198      	4.862074e-09 5.011196e-11 5.788518e-19
0.03199      	4.861882e-09 6.684165e-11 5.710332e-19
0.032        	4.861681e-09 8.343107e-11 5.634752e-19
0.03201      	4.861470e-09 9.985589e-11 5.554053e-19
0.03202      	4.861252e-09 1.160908e-10 5.473756e-19
0.03203      	4.861027e-09 1.320966e-10 5.399889e-19
0.03204      	4.860802e-09 1.478386e-10 5.328370e-19
0.03205      	4.860579e-09 1.632784e-10 5.258085e-19
0.03206      	4.860350e-09 1.784010e-10 5.189444e-19
0.03207      	4.860118e-09 1.931581e-10 5.132775e-19
0.03208      	4.859886e-09 2.075218e-10 5.067139e-19
0.03209      	4.859663e-09 2.214564e-10 5.010827e-19
0.0321       	4.859454e-09 2.349283e-10 4.964057e-19
0.03211      	4.859253e-09 2.479051e-10 4.913413e-19
0.03212      	4.859060e-09 2.603662e-10 4.872651e-19
0.03213      	4.858882e-09 2.722837e-10 4.835093e-19
0.03214      	4.858712e-09 2.836187e-10 4.807025e-19
0.03215      	4.858557e-09 2.943514e-10 4.782232e-19
0.03216      	4.858421e-09 3.044466e-10 4.758205e-19
0.03217      	4.858298e-09 3.138920e-10 4.740887e-19
0.03218      	4.858187e-09 3.226593e-10 4.726029e-19
0.03219      	4.858094e-09 3.307253e-10 4.711780e-19
0.0322       	4.858022e-09 3.380757e-10 4.701626e-19
0.03221      	4.857969e-09 3.446930e-10 4.693376e-19
0.03222      	4.857937e-09 3.505620e-10 4.690620e-19
0.03223      	4.857921e-09 3.556687e-10 4.690636e-19
0.03224      	4.857924e-09 3.599962e-10 4.692360e-19
0.03225      	4.857946e-09 3.635341e-10 4.694595e-19
0.03226      	4.857990e-09 3.662825e-10 4.699346e-19
0.03227      	4.858054e-09 3.682326e-10 4.704279e-19
0.03228      	4.858141e-09 3.693792e-10 4.709732e-19
0.03229      	4.858241e-09 3.697239e-10 4.716195e-19
0.0323       	4.858357e-09 3.692619e-10 4.722090e-19
0.03231      	4.858490e-09 3.679963e-10 4.725013e-19
0.03232      	4.858641e-09 3.659303e-10 4.731799e-19
0.03233      	4.858807e-09 3.630695e-10 4.734603e-19
0.03234      	4.858988e-09 3.594287e-10 4.745831e-19
0.03235      	4.859181e-09 3.550130e-10 4.748690e-19
0.03236      	4.859387e-09 3.498352e-10 4.755363e-19
0.03237      	4.859602e-09 3.439073e-10 4.761864e-19
0.03238      	4.859827e-09 3.372460e-10 4.766671e-19
0.03239      	4.860057e-09 3.298641e-10 4.778999e-19
0.0324       	4.860293e-09 3.217879e-10 4.786533e-19
0.03241      	4.860534e-09 3.130339e-10 4.796211e-19
0.03242      	4.860773e-09 3.036236e-10 4.814362e-19
0.03243      	4.861007e-09 2.935676e-10 4.817647e-19
0.03244      	4.861238e-09 2.829008e-10 4.817741e-19
0.03245      	4.861464e-09 2.716473e-10 4.821895e-19
0.03246      	4.861683e-09 2.598388e-10 4.832253e-19
0.03247      	4.861893e-09 2.474888e-10 4.859376e-19
0.03248      	4.862089e-09 2.346261e-10 4.817412e-19
0.03249      	4.862271e-09 2.212853e-10 4.717188e-19
0.0325       	4.862439e-09 2.074926e-10 4.865284e-19
0.03251      	4.862587e-09 1.932843e-10 4.860468e-19
0.03252      	4.862715e-09 1.786787e-10 4.883479e-19
0.03253      	4.862820e-09 1.637081e-10 4.868987e-19
0.03254      	4.862906e-09 1.484021e-10 4.888925e-19
0.03255      	4.862972e-09 1.328048e-10 4.936173e-19
0.03256      	4.863011e-09 1.169351e-10 4.808523e-19
0.03257      	4.863028e-09 1.008251e-10 4.942258e-19
0.03258      	4.863021e-09 8.450716e-11 5.082615e-19
0.03259      	4.862994e-09 6.802113e-11 5.019440e-19
0.0326       	4.862944e-09 5.138854e-11 5.063993e-19
0.03261      	4.862872e-09 3.464747e-11 5.127367e-19
0.03262      	4.862780e-09 1.782424e-11 5.184849e-19
0.03263      	4.862668e-09 9.689078e-13 5.246591e-19
0.03264      	4.862536e-09 -1.590742e-11 5.323552e-19
0.03265      	4.862387e-09 -3.275595e-11 5.411667e-19
0.03266      	4.862224e-09 -4.954837e-11 5.507197e-19
0.03267      	4.862045e-09 -6.625373e-11 5.618409e-19
0.03268      	4.861857e-09 -8.282656e-11 5.737078e-19
0.03269      	4.861661e-09 -9.924153e-11 5.860383e-19
0.0327       	4.861458e-09 -1.154636e-10 5.998562e-19
0.03271      	4.861245e-09 -1.314713e-10 6.156370e-19
0.03272      	4.861029e-09 -1.472203e-10 6.320204e-19
0.03273      	4.860820e-09 -1.626610e-10 6.493837e-19
0.03274      	4.860603e-09 -1.777991e-10 6.674950e-19
0.03275      	4.860385e-09 -1.925717e-10 6.866861e-19
0.03276      	4.860166e-09 -2.069577e-10 7.068059e-19
0.03277      	4.859957e-09 -2.209202e-10 7.272611e-19
0.03278      	4.859761e-09 -2.344240e-10 7.485125e-19
0.03279      	4.859574e-09 -2.474421e-10 7.708389e-19
0.0328       	4.859401e-09 -2.599363e-10 7.936122e-19
0.03281      	4.859235e-09 -2.718961e-10 8.164032e-19
0.03282      	4.859080e-09 -2.832845e-10 8.402823e-19
0.03283      	4.858940e-09 -2.940683e-10 8.645389e-19
0.03284      	4.858818e-09 -3.042211e-10 8.886830e-19
0.03285      	4.858709e-09 -3.137292e-10 9.130388e-19
0.03286      	4.858612e-09 -3.225631e-10 9.375465e-19
0.03287      	4.858534e-09 -3.307003e-10 9.625719e-19
0.03288      	4.858475e-09 -3.381229e-10 9.874666e-19
0.03289      	4.858435e-09 -3.448171e-10 1.012398e-18
0.0329       	4.858418e-09 -3.507698e-10 1.037633e-18
0.03291      	4.858415e-09 -3.559580e-10 1.062016e-18
0.03292      	4.858430e-09 -3.603716e-10 1.086946e-18
0.03293      	4.858466e-09 -3.640012e-10 1.111147e-18
0.03294      	4.858522e-09 -3.668411e-10 1.134726e-18
0.03295      	4.858597e-09 -3.688860e-10 1.158149e-18
0.03296      	4.858693e-09 -3.701274e-10 1.181375e-18
0.03297      	4.858803e-09 -3.705685e-10 1.203580e-18
0.03298      	4.858929e-09 -3.702047e-10 1.225848e-18
0.03299      	4.859071e-09 -3.690392e-10 1.247234e-18
0.033        	4.859230e-09 -3.670722e-10 1.268003e-18
0.03301      	4.859402e-09 -3.643108e-10 1.288146e-18
0.03302      	4.859588e-09 -3.607661e-10 1.308052e-18
0.03303      	4.859786e-09 -3.564484e-10 1.326873e-18
0.03304      	4.859995e-09 -3.513676e-10 1.345337e-18
0.03305      	4.860213e-09 -3.455373e-10 1.362883e-18
0.03306      	4.860440e-09 -3.389682e-10 1.380144e-18
0.03307      	4.860669e-09 -3.316777e-10 1.395379e-18
0.03308      	4.860903e-09 -3.236852e-10 1.409452e-18
0.03309      	4.861142e-09 -3.150134e-10 1.425247e-18
0.0331       	4.861378e-09 -3.056870e-10 1.439756e-18
0.03311      	4.861608e-09 -2.957159e-10 1.454564e-18
0.03312      	4.861835e-09 -2.851244e-10 1.459812e-18
0.03313      	4.862057e-09 -2.739429e-10 1.473841e-18
0.03314      	4.862271e-09 -2.622041e-10 1.480054e-18
0.03315      	4.862474e-09 -2.499240e-10 1.487842e-18
0.03316      	4.862663e-09 -2.371275e-10 1.495405e-18
0.03317      	4.862837e-09 -2.238505e-10 1.506929e-18
0.03318      	4.862998e-09 -2.101135e-10 1.513266e-18
0.03319      	4.863137e-09 -1.959533e-10 1.512072e-18
0.0332       	4.863257e-09 -1.813951e-10 1.512877e-18
0.03321      	4.863355e-09 -1.664701e-10 1.510513e-18
0.03322      	4.863435e-09 -1.512047e-10 1.509427e-18
0.03323      	4.863492e-09 -1.356415e-10 1.506933e-18
0.03324      	4.863522e-09 -1.198010e-10 1.503830e-18
0.03325      	4.863531e-09 -1.037156e-10 1.500054e-18
0.03326      	4.863516e-09 -8.742223e-11 1.498425e-18
0.03327      	4.863481e-09 -7.095512e-11 1.493529e-18
0.03328      	4.863425e-09 -5.434237e-11 1.485534e-18
0.03329      	4.863344e-09 -3.761090e-11 1.476337e-18
0.0333       	4.863241e-09 -2.079349e-11 1.468015e-18
0.03331      	4.863118e-09 -3.937877e-12 1.458740e-18
0.03332      	4.862977e-09 1.293774e-11 1.449746e-18
0.03333      	4.862819e-09 2.979030e-11 1.439715e-18
0.03334      	4.862648e-09 4.659116e-11 1.429747e-18
0.03335      	4.862459e-09 6.331032e-11 1.419690e-18
0.03336      	4.862261e-09 7.990372e-11 1.409593e-18
0.03337      	4.862053e-09 9.633956e-11 1.398925e-18
0.03338      	4.861838e-09 1.125924e-10 1.388448e-18
0.03339      	4.861615e-09 1.286200e-10 1.378293e-18
0.0334       	4.861389e-09 1.443944e-10 1.368623e-18
0.03341      	4.861166e-09 1.598725e-10 1.358971e-18
0.03342      	4.860939e-09 1.750426e-10 1.349500e-18
0.03343      	4.860708e-09 1.898550e-10 1.340797e-18
0.03344      	4.860474e-09 2.042843e-10 1.332043e-18
0.03345      	4.860248e-09 2.182900e-10 1.323843e-18
0.03346      	4.860036e-09 2.318420e-10 1.316339e-18
0.03347      	4.859833e-09 2.449060e-10 1.308911e-18
0.03348      	4.859639e-09 2.574586e-10 1.302002e-18
0.03349      	4.859456e-09 2.694769e-10 1.295770e-18
0.0335       	4.859282e-09 2.809216e-10 1.290025e-18
0.03351      	4.859123e-09 2.917715e-10 1.284361e-18
0.03352      	4.858981e-09 3.019880e-10 1.279369e-18
0.03353      	4.858856e-09 3.115569e-10 1.274699e-18
0.03354      	4.858740e-09 3.204606e-10 1.270323e-18
0.03355      	4.858642e-09 3.286684e-10 1.266117e-18
0.03356      	4.858563e-09 3.361630e-10 1.262385e-18
0.03357      	4.858504e-09 3.429313e-10 1.259078e-18
0.03358      	4.858466e-09 3.489537e-10 1.256090e-18
0.03359      	4.858444e-09 3.542183e-10 1.253475e-18
0.0336       	4.858441e-09 3.587080e-10 1.251033e-18
0.03361      	4.858458e-09 3.624123e-10 1.248707e-18
0.03362      	4.858496e-09 3.653271e-10 1.246505e-18
0.03363      	4.858553e-09 3.674475e-10 1.244494e-18
0.03364      	4.858633e-09 3.687663e-10 1.242532e-18
0.03365      	4.858728e-09 3.692840e-10 1.240661e-18
0.03366      	4.858838e-09 3.689948e-10 1.238495e-18
0.03367      	4.858965e-09 3.679040e-10 1.236377e-18
0.03368      	4.859110e-09 3.660119e-10 1.234444e-18
0.03369      	4.859270e-09 3.633258e-10 1.232444e-18
0.0337       	4.859446e-09 3.598554e-10 1.230464e-18
0.03371      	4.859634e-09 3.556109e-10 1.228487e-18
0.03372      	4.859835e-09 3.506020e-10 1.226590e-18
0.03373      	4.860045e-09 3.448406e-10 1.224769e-18
0.03374      	4.860266e-09 3.383416e-10 1.222923e-18
0.03375      	4.860492e-09 3.311231e-10 1.221419e-18
0.03376      	4.860723e-09 3.232015e-10 1.219884e-18
0.03377      	4.860961e-09 3.146007e-10 1.217943e-18
0.03378      	4.861198e-09 3.053376e-10 1.217668e-18
0.03379      	4.861430e-09 2.954250e-10 1.214930e-18
0.0338       	4.861658e-09 2.848975e-10 1.213564e-18
0.03381      	4.861883e-09 2.737778e-10 1.210929e-18
0.03382      	4.862101e-09 2.620974e-10 1.208857e-18
0.03383      	4.862310e-09 2.498698e-10 1.207676e-18
0.03384      	4.862508e-09 2.371248e-10 1.208873e-18
0.03385      	4.862689e-09 2.238936e-10 1.201085e-18
0.03386      	4.862859e-09 2.102055e-10 1.201878e-18
0.03387      	4.863009e-09 1.960939e-10 1.196944e-18
0.03388      	4.863138e-09 1.815825e-10 1.195322e-18
0.03389      	4.863245e-09 1.666976e-10 1.192290e-18
0.0339       	4.863333e-09 1.514695e-10 1.190635e-18
0.03391      	4.863400e-09 1.359436e-10 1.191034e-18
0.03392      	4.863444e-09 1.201383e-10 1.184798e-18
0.03393      	4.863463e-09 1.040858e-10 1.189316e-18
0.03394      	4.863459e-09 8.781901e-11 1.192932e-18
0.03395      	4.863433e-09 7.137446e-11 1.191458e-18
0.03396      	4.863387e-09 5.478085e-11 1.191040e-18
0.03397      	4.863317e-09 3.806894e-11 1.195285e-18
0.03398      	4.863227e-09 2.127007e-11 1.197894e-18
0.03399      	4.863117e-09 4.425717e-12 1.200800e-18
0.034        	4.862987e-09 -1.243954e-11 1.205362e-18
0.03401      	4.862840e-09 -2.928616e-11 1.211317e-18
0.03402      	4.862678e-09 -4.608289e-11 1.217914e-18
0.03403      	4.862500e-09 -6.279961e-11 1.225559e-18
0.03404      	4.862313e-09 -7.939359e-11 1.234418e-18
0.03405      	4.862117e-09 -9.583713e-11 1.243764e-18
